Student_Id;First_Name;Last_Name;Nationality;Major;Gender;Honor_Code_Violation
11507;Harold;Hood;USA;Spanish (see LAIS);Male;No
11508;Harris;Gates;USA;German Studies;Male;No
11509;Harrison;Clay;USA;French;Male;No
11510;Harry;Ayala;USA;LAIS and International Business;Male;No
11511;Harvey;Sawyer;USA;Sociology;Male;No
11512;Hassan;Roman;German;Physics;Male;No
11513;Hayden;Vazquez;Spanish;Mathematics;Male;No
11514;Haywood;Dickerson;USA;American Studies;Male;No
11515;Heath;Hodge;USA;Geography;Male;No
11516;Hector;Acosta;USA;Mathematical Economics;Male;No
11517;Henry;Flynn;USA;American Studies;Male;No
11518;Herb;Espinoza;USA;German and International Business;Male;No
11519;Herbert;Nicholson;USA;American Studies;Male;No
11520;Heriberto;Monroe;USA;Women, Gender and Sexuality Studies;Male;Yes
11521;Herman;Wolf;Great Britain;American Studies;Male;No
11522;Herschel;Morrow;USA;American Studies;Male;No
11523;Hershel;Kirk;USA;Physics - Interdisciplinary;Male;No
11524;Hilario;Randall;USA;English;Male;No
11525;Hilton;Anthony;USA;Italian Studies;Male;No
11526;Hipolito;Whitaker;USA;German Studies;Male;No
11527;Hiram;Oconnor;German;Accounting;Male;No
11528;Hobert;Skinner;Spanish;Environmental Studies;Male;No
11529;Hollis;Ware;USA;Environmental Studies;Male;No
11530;Homer;Molina;Japanese;Computer Science;Male;No
11531;Hong;Kirby;USA;Mathematical Economics;Male;No
11532;Horace;Huffman;USA;Accounting;Male;No
11533;Horacio;Bradford;USA;History;Male;No
11534;Hosea;Charles;USA;Women, Gender and Sexuality Studies;Male;No
11535;Houston;Gilmore;USA;Art History;Male;No
11536;Howard;Dominguez;Great Britain;American Studies;Male;No
11537;Hoyt;Oneal;USA;Accounting;Male;No
11538;Hubert;Bruce;USA;International Studies;Male;No
11539;Huey;Lang;USA;Combined major in French;Male;No
11540;Hugh;Combs;USA;Classical Civilization;Male;No
11541;Hugo;Kramer;USA;American Studies;Male;No
11542;Humberto;Heath;German;Sociology;Male;No
11543;Hung;Hancock;Spanish;Political Science;Male;No
11544;Hunter;Gallagher;USA;Philosophy;Male;No
11545;Hyman;Gaines;Japanese;Philosophy, Politics, Economics and Law (PPEL);Male;No
11546;Ian;Shaffer;USA;Healthcare and Society;Male;No
11547;Ignacio;Short;USA;Sociology;Male;No
11548;Ike;Wiggins;USA;Business Administration;Male;No
11549;Ira;Mathews;USA;Business Administration;Male;No
11550;Irvin;Mcclain;USA;Business Administration;Male;No
11551;Irving;Fischer;Great Britain;Business Administration;Male;No
11552;Irwin;Wall;USA;Sociology;Male;No
11553;Isaac;Small;USA;Business Administration;Male;No
11554;Isaiah;Melton;USA;Business Administration;Male;No
11555;Isaias;Hensley;Indonesian;Business Administration;Male;No
11556;Isiah;Bond;USA;Business Administration;Male;No
11557;Isidro;Dyer;German;Sociology;Male;No
11558;Ismael;Cameron;Spanish;Business Administration;Male;No
11559;Israel;Grimes;USA;Business Administration;Male;No
11560;Isreal;Contreras;Japanese;Business Administration;Male;No
11561;Issac;Christian;USA;Business Administration;Male;No
11562;Ivan;Wyatt;USA;Sociology;Male;No
11563;Ivory;Baxter;USA;Business Administration;Male;No
11564;Jacinto;Snow;USA;Business Administration;Male;No
11565;Jack;Mosley;USA;Anthropology;Male;No
11566;Jackie;Shepherd;Great Britain;Business Administration;Male;No
11567;Jackson;Larsen;USA;Sociology;Male;No
11568;Jacob;Hoover;USA;Business Administration;Male;No
11569;Jacques;Beasley;USA;Business Administration;Male;No
11570;Jae;Glenn;USA;Business Administration;Male;No
11571;Jaime;Petersen;USA;Business Administration;Male;No
11572;Jake;Whitehead;German;Sociology;Male;No
11573;Jamaal;Meyers;Spanish;Business Administration;Male;No
11574;Jamal;Keith;USA;Business Administration;Male;No
11575;Jamar;Garrison;Japanese;Business Administration;Male;No
11576;Jame;Vincent;USA;Business Administration;Male;No
11577;Jamel;Shields;USA;Sociology;Male;No
11578;James;Horn;USA;Biochemistry and Molecular Biology;Male;No
11579;Jamey;Savage;USA;Business Administration;Male;No
11580;Jamie;Olsen;USA;Business Administration;Male;No
11581;Jamison;Schroeder;Great Britain;Business Administration;Male;No
11582;Jan;Hartman;USA;Theatre;Male;No
11583;Jared;Woodard;USA;Business Administration;Male;No
11584;Jarod;Mueller;USA;Business Administration;Male;No
11585;Jarred;Kemp;USA;Business Administration;Male;No
11586;Jarrett;Deleon;USA;Business Administration;Male;No
11587;Jarrod;Booth;German;Sociology;Male;No
11588;Jarvis;Patel;Spanish;Business Administration;Male;No
11589;Jason;Calhoun;USA;Business Administration;Male;No
11590;Jasper;Wiley;Japanese;Business Administration;Male;No
11591;Javier;Eaton;USA;Business Administration;Male;No
11592;Jay;Cline;USA;Sociology;Male;No
11593;Jayson;Navarro;USA;Business Administration;Male;No
11594;Jc;Harrell;USA;Business Administration;Male;No
11595;Jean;Lester;USA;Business Administration;Male;No
11596;Jed;Humphrey;Great Britain;Business Administration;Male;No
11597;Jeff;Parrish;USA;Accounting;Male;No
11598;Jefferey;Duran;USA;Business Administration;Male;No
11599;Jefferson;Hutchinson;USA;Business Administration;Male;No
11600;Jeffery;Hess;USA;Business Administration;Male;No
11601;Jeffrey;Dorsey;USA;Business Administration;Male;No
11602;Jeffry;Bullock;USA;Accounting;Male;No
11603;Jerald;Robles;USA;Business Administration;Male;No
11604;Jeramy;Beard;USA;Business Administration;Male;No
11605;Jere;Dalton;USA;Business Administration;Male;No
11606;Jeremiah;Avila;Indonesian;Business Administration;Male;No
11607;Jeremy;Vance;USA;Philosophy;Male;No
11608;Jermaine;Rich;USA;Business Administration;Male;No
11609;Jerold;Blackwell;USA;Business Administration;Male;No
11610;Jerome;York;USA;Business Administration;Male;No
11611;Jeromy;Johns;USA;Business Administration;Male;No
11612;Jerrell;Blankenship;USA;Physics;Male;No
11613;Jerrod;Trevino;USA;Business Administration;Male;No
11614;Jerrold;Salinas;USA;Business Administration;Male;No
11615;Jerry;Campos;USA;Business Administration;Male;Yes
11616;Jess;Pruitt;USA;Business Administration;Male;No
11617;Jesse;Moses;USA;Sociology;Male;No
11618;Jessie;Callahan;USA;Business Administration;Male;Yes
11619;Jesus;Golden;USA;Chinese and International Business;Male;No
11620;Jewel;Montoya;USA;Psychology;Male;No
11621;Jewell;Hardin;USA;Leadership Studies;Male;No
11622;Jim;Guerra;USA;Accounting;Male;No
11623;Jimmie;Mcdowell;USA;Mathematics;Male;No
11624;Jimmy;Carey;USA;History;Male;No
11625;Joan;Stafford;USA;Religious Studies;Male;No
11626;Joaquin;Gallegos;USA;Film Studies;Male;No
11627;Jody;Henson;USA;Accounting;Male;No
11628;Joe;Wilkinson;USA;Political Science;Male;No
11629;Joel;Booker;USA;International Studies;Male;No
11630;Joesph;Merritt;USA;Journalism;Male;No
11631;Joey;Miranda;USA;Italian Studies;Male;No
11632;John;Atkinson;USA;Philosophy;Male;No
11633;Johnathan;Orr;USA;International Studies;Male;No
11634;Johnathon;Decker;USA;Dance;Male;No
11635;Johnie;Hobbs;USA;Physics;Male;No
11636;Johnnie;Preston;USA;History;Male;No
11637;Johnny;Tanner;USA;Accounting;Male;No
11638;Johnson;Knox;USA;Greek;Male;No
11639;Jon;Pacheco;USA;Italian and International Business;Male;No
11640;Jonah;Stephenson;USA;Philosophy, Politics, Economics and Law (PPEL);Male;No
11641;Jonas;Glass;Indonesian;Classical Civilization;Male;No
11642;Jonathan;Rojas;USA;Spanish (see LAIS);Male;No
11643;Jonathon;Serrano;USA;Women, Gender and Sexuality Studies;Male;No
11644;Jordan;Marks;USA;Latin;Male;No
11645;Jordon;Hickman;USA;Geography;Male;No
11646;Jorge;English;USA;Mathematical Economics;Male;No
11647;Jose;Sweeney;USA;American Studies;Male;No
11648;Josef;Strong;USA;Philosophy;Male;No
11649;Joseph;Prince;USA;German Studies;Male;No
11650;Josh;Mcclure;USA;Combined major in French;Male;No
11651;Joshua;Conway;USA;Criminal Justice;Male;No
11652;Josiah;Walter;USA;Accounting;Male;No
11653;Jospeh;Roth;USA;Latin;Male;No
11654;Josue;Maynard;USA;German and International Business;Male;No
11655;Juan;Farrell;USA;Mathematical Economics;Male;No
11656;Jude;Lowery;USA;Italian and International Business;Male;No
11657;Judson;Hurst;USA;Accounting;Male;No
11658;Jules;Nixon;USA;Latin American and Iberian Studies;Male;No
11659;Julian;Weiss;USA;Healthcare and Society;Male;No
11660;Julio;Trujillo;USA;LAIS and International Business;Male;No
11661;Julius;Ellison;USA;Psychology;Male;No
11662;Junior;Sloan;USA;Accounting;Male;No
11663;Justin;Juarez;USA;LAIS and International Business;Male;No
11664;Kareem;Winters;USA;History;Male;No
11665;Karl;Mclean;USA;Film Studies;Male;No
11666;Kasey;Randolph;USA;Latin;Male;No
11667;Keenan;Leon;USA;Physics;Male;No
11668;Keith;Boyer;USA;Mathematical Economics;Male;No
11669;Kelley;Villarreal;USA;Philosophy;Male;No
11670;Kelly;Mccall;USA;Philosophy;Male;No
11671;Kelvin;Gentry;USA;Latin American and Iberian Studies;Male;No
11672;Ken;Carrillo;USA;Accounting;Male;No
11673;Kendall;Kent;USA;Italian Studies;Male;No
11674;Kendrick;Ayers;Indonesian;Classical Civilization;Male;No
11675;Keneth;Lara;USA;Women, Gender and Sexuality Studies;Male;No
11676;Kenneth;Shannon;USA;LAIS and International Business;Male;No
11677;Kennith;Sexton;USA;Accounting;Male;No
11678;Kenny;Pace;USA;Environmental Studies;Male;No
11679;Kent;Hull;USA;Women, Gender and Sexuality Studies;Male;No
11680;Kenton;Leblanc;USA;Rhetoric and Communication Studies;Male;No
11681;Kermit;Browning;USA;Mathematical Economics;Male;No
11682;Kerry;Velasquez;USA;Accounting;Male;No
11683;Keven;Leach;USA;Mathematics;Male;No
11684;Kevin;Chang;USA;International Studies;Male;No
11685;Kieth;House;USA;Computer Science;Male;No
11686;Kim;Sellers;USA;Music;Male;No
11687;King;Herring;USA;Women, Gender and Sexuality Studies;Male;No
11688;Kip;Noble;USA;Philosophy, Politics, Economics and Law (PPEL);Male;No
11689;Kirby;Foley;USA;Italian and International Business;Male;No
11690;Kirk;Bartlett;USA;Religious Studies;Male;No
11691;Korey;Mercado;USA;LAIS and International Business;Male;No
11692;Kory;Landry;USA;Women, Gender and Sexuality Studies;Male;No
11693;Kraig;Durham;USA;Combined major in French;Male;No
11694;Kris;Walls;USA;Italian Studies;Male;No
11695;Kristofer;Barr;USA;Mathematical Economics;Male;No
11696;Kristopher;Mckee;USA;Economics (Arts & Sciences);Male;No
11697;Kurt;Bauer;USA;Women, Gender and Sexuality Studies;Male;No
11698;Kurtis;Rivers;USA;Women, Gender and Sexuality Studies;Male;No
11699;Kyle;Everett;USA;Leadership Studies;Male;No
11700;Lacy;Bradshaw;USA;Political Science;Male;No
11701;Lamar;Pugh;USA;Business Administration;Male;No
11702;Lamont;Velez;USA;Women, Gender and Sexuality Studies;Male;No
11703;Lance;Rush;USA;International Studies;Male;No
11704;Landon;Estes;USA;Psychology;Male;No
11705;Lane;Dodson;USA;Combined major in Classics;Male;No
11706;Lanny;Morse;USA;Economics (Business);Male;No
11707;Larry;Sheppard;USA;Women, Gender and Sexuality Studies;Male;No
11708;Lauren;Weeks;USA;Rhetoric and Communication Studies;Male;No
11709;Laurence;Camacho;USA;Music;Male;No
11710;Lavern;Bean;USA;Film Studies;Male;No
11711;Laverne;Barron;Nigerian;Philosophy, Politics, Economics and Law (PPEL);Male;No
11712;Lawerence;Livingston;Ethiopian;Women, Gender and Sexuality Studies;Male;No
11713;Lawrence;Middleton;Nigerian;Rhetoric and Communication Studies;Male;No
11714;Lazaro;Spears;Nigerian;Latin;Male;No
11715;Leandro;Branch;Nigerian;Philosophy;Male;No
11716;Lee;Blevins;USA;Computer Science;Male;No
11717;Leif;Chen;USA;Women, Gender and Sexuality Studies;Male;No
11718;Leigh;Kerr;USA;Geography;Male;No
11719;Leland;Mcconnell;USA;Latin American and Iberian Studies;Male;No
11720;Lemuel;Hatfield;USA;Classical Civilization;Male;No
11721;Len;Harding;USA;Computer Science;Male;No
11722;Lenard;Ashley;USA;Women, Gender and Sexuality Studies;Male;No
11723;Lenny;Solis;Ethiopian;Combined major in Latin;Male;No
11724;Leo;Herman;USA;Business Administration;Male;No
11725;Leon;Frost;USA;Business Administration;Male;No
11726;Leonard;Giles;USA;Business Administration;Male;No
11727;Leonardo;Blackburn;USA;Women, Gender and Sexuality Studies;Male;No
11728;Leonel;William;USA;Biochemistry and Molecular Biology;Male;No
11729;Leopoldo;Pennington;USA;Business Administration;Male;No
11730;Leroy;Woodward;USA;Business Administration;Male;No
11731;Les;Finley;Great Britain;Business Administration;Male;No
11732;Lesley;Mcintosh;USA;Sociology;Male;No
11733;Leslie;Koch;USA;Art History;Male;No
11734;Lester;Best;USA;Business Administration;Male;No
11735;Levi;Solomon;USA;Business Administration;Male;No
11736;Lewis;Mccullough;USA;Business Administration;Male;No
11737;Lincoln;Dudley;German;Accounting;Male;No
11738;Lindsay;Nolan;Spanish;Business Administration;Male;No
11739;Lindsey;Blanchard;USA;Business Administration;Male;No
11740;Lino;Rivas;Japanese;Business Administration;Male;No
11741;Linwood;Brennan;USA;Business Administration;Male;No
11742;Lionel;Mejia;USA;Accounting;Male;No
11743;Lloyd;Kane;USA;Business Administration;Male;No
11744;Logan;Benton;USA;Business Administration;Male;No
11745;Lon;Joyce;USA;Business Administration;Male;No
11746;Long;Buckley;Great Britain;Business Administration;Male;No
11747;Lonnie;Haley;USA;Accounting;Male;No
11748;Lonny;Valentine;USA;Business Administration;Male;No
11749;Loren;Maddox;USA;Business Administration;Male;No
11750;Lorenzo;Russo;USA;Business Administration;Male;No
11751;Lou;Mcknight;USA;Business Administration;Male;No
11752;Louie;Buck;German;Accounting;Male;No
11753;Louis;Moon;Spanish;Business Administration;Male;No
11754;Lowell;Mcmillan;USA;Business Administration;Male;No
11755;Loyd;Crosby;Japanese;Business Administration;Male;No
11756;Lucas;Berg;USA;Business Administration;Male;No
11757;Luciano;Dotson;USA;Accounting;Male;No
11758;Lucien;Mays;USA;Business Administration;Male;No
11759;Lucio;Roach;USA;Business Administration;Male;No
11760;Lucius;Church;USA;Business Administration;Male;No
11761;Luigi;Chan;Great Britain;Business Administration;Male;No
11762;Luis;Richmond;USA;Accounting;Male;No
11763;Luke;Meadows;USA;Business Administration;Male;No
11764;Lupe;Faulkner;USA;Business Administration;Male;No
11765;Luther;Oneill;USA;Business Administration;Male;No
11766;Lyle;Knapp;USA;Business Administration;Male;No
11767;Lyman;Kline;German;Accounting;Male;No
11768;Lyndon;Barry;Spanish;Business Administration;Male;No
11769;Lynn;Ochoa;USA;Business Administration;Male;No
11770;Lynwood;Jacobson;Japanese;Business Administration;Male;No
11771;Mac;Gay;USA;Business Administration;Male;No
11772;Mack;Avery;USA;Sociology;Male;No
11773;Major;Hendricks;USA;Business Administration;Male;No
11774;Malcolm;Horne;USA;Business Administration;Male;No
11775;Malcom;Shepard;USA;Business Administration;Male;No
11776;Malik;Hebert;Great Britain;Business Administration;Male;No
11777;Man;Cherry;USA;Accounting;Male;No
11778;Manual;Cardenas;USA;Combined major in French;Male;No
11779;Manuel;Mcintyre;USA;Psychology;Male;No
11780;Marc;Whitney;USA;Leadership Studies;Male;No
11781;Marcel;Waller;USA;Mathematics;Male;No
11782;Marcelino;Holman;German;Theatre;Male;No
11783;Marcellus;Donaldson;Spanish;Computer Science;Male;No
11784;Marcelo;Cantu;USA;Philosophy;Male;No
11785;Marco;Terrell;Japanese;Computer Science;Male;No
11786;Marcos;Morin;USA;Philosophy, Politics, Economics and Law (PPEL);Male;No
11787;Marcus;Gillespie;USA;Spanish (see LAIS);Male;No
11788;Margarito;Fuentes;USA;Italian Studies;Male;No
11789;Maria;Tillman;Nigerian;Physics - Interdisciplinary;Male;No
11790;Mariano;Sanford;USA;Political Science;Male;No
11791;Mario;Bentley;Great Britain;Rhetoric and Communication Studies;Male;No
11792;Marion;Peck;USA;Physics;Male;No
11793;Mark;Key;USA;Combined major in Theatre;Male;No
11794;Markus;Salas;USA;LAIS and International Business;Male;No
11795;Marlin;Rollins;USA;Political Science;Male;No
11796;Marlon;Gamble;USA;Rhetoric and Communication Studies;Male;No
11797;Marquis;Dickson;German;Accounting;Male;No
11798;Marshall;Battle;Spanish;Combined major in WGSS;Male;No
11799;Martin;Santana;USA;Women, Gender and Sexuality Studies;Male;No
11800;Marty;Cabrera;Japanese;Anthropology;Male;No
11801;Marvin;Cervantes;USA;Combined major in Latin;Male;No
11802;Mary;Howe;USA;Accounting;Male;No
11803;Mason;Hinton;USA;Environmental Studies;Male;No
11804;Mathew;Hurley;Nigerian;Music;Male;No
11805;Matt;Spence;USA;English;Male;No
11806;Matthew;Zamora;Great Britain;Combined major in Theatre;Male;No
11807;Maurice;Yang;USA;Accounting;Male;No
11808;Mauricio;Mcneil;USA;French;Male;No
11809;Mauro;Suarez;USA;Philosophy, Politics, Economics and Law (PPEL);Male;No
11810;Max;Case;USA;Geography;Male;No
11811;Maximo;Petty;USA;Computer Science;Male;No
11812;Maxwell;Gould;German;Accounting;Male;No
11813;Maynard;Mcfarland;Spanish;Computer Science;Male;No
11814;Mckinley;Sampson;USA;Computer Science;Male;No
11815;Mel;Carver;Japanese;Computer Science;Male;No
11816;Melvin;Bray;USA;Computer Science;Male;No
11817;Merle;Rosario;USA;Physics;Male;No
11818;Merlin;Macdonald;Dutch;Chinese and International Business;Male;No
11819;Merrill;Stout;Nigerian;Computer Science;Male;No
11820;Mervin;Hester;USA;Computer Science;Male;No
11821;Micah;Melendez;Great Britain;Computer Science;Male;No
11822;Michael;Dillon;USA;Accounting;Male;No
11823;Michal;Farley;USA;Computer Science;Male;No
11824;Michale;Hopper;USA;Computer Science;Male;No
11825;Micheal;Galloway;Indonesian;Computer Science;Male;No
11826;Michel;Potts;USA;Computer Science;Male;No
11827;Mickey;Bernard;German;Accounting;Male;No
11828;Miguel;Joyner;Spanish;Computer Science;Male;No
11829;Mike;Stein;USA;Computer Science;Male;No
11830;Mikel;Aguirre;Japanese;Computer Science;Male;No
11831;Milan;Osborn;USA;Computer Science;Male;No
11832;Miles;Mercer;USA;Accounting;Male;No
11833;Milford;Bender;Dutch;Computer Science;Male;No
11834;Millard;Franco;Ethiopian;Computer Science;Male;No
11835;Milo;Rowland;USA;Computer Science;Male;No
11836;Milton;Sykes;Great Britain;Anthropology;Male;No
11837;Minh;Benjamin;USA;Accounting;Male;No
11838;Miquel;Travis;USA;Computer Science;Male;No
11839;Mitch;Pickett;USA;Computer Science;Male;No
11840;Mitchel;Crane;USA;Biochemistry and Molecular Biology;Male;No
11841;Mitchell;Sears;USA;Computer Science;Male;No
11842;Modesto;Mayo;German;Theatre;Male;No
11843;Mohamed;Dunlap;Spanish;Computer Science;Male;No
11844;Mohammad;Hayden;USA;Computer Science;Male;No
11845;Mohammed;Wilder;Japanese;Computer Science;Male;No
11846;Moises;Mckay;USA;Criminal Justice;Male;No
11847;Monroe;Coffey;USA;Accounting;Male;No
11848;Monte;Mccarty;Dutch;Computer Science;Male;No
11849;Monty;Ewing;Nigerian;Computer Science;Male;No
11850;Morgan;Cooley;USA;Computer Science;Male;No
11851;Morris;Vaughan;Great Britain;Computer Science;Male;No
11852;Morton;Bonner;USA;Accounting;Male;No
11853;Mose;Cotton;USA;Chinese and International Business;Male;No
11854;Moses;Holder;USA;Economics (Business);Male;No
11855;Moshe;Stark;USA;Economics (Business);Male;No
11856;Murray;Ferrell;USA;Economics (Business);Male;No
11857;Myles;Cantrell;German;Accounting;Male;No
11858;Myron;Fulton;Spanish;Economics (Business);Male;No
11859;Napoleon;Lynn;USA;Economics (Business);Male;No
11860;Nathan;Lott;Japanese;Economics (Business);Male;No
11861;Nathanael;Calderon;USA;Economics (Business);Male;No
11862;Nathanial;Rosa;USA;Accounting;Male;No
11863;Nathaniel;Pollard;USA;Economics (Business);Male;No
11864;Neal;Hooper;USA;Economics (Business);Male;No
11865;Ned;Burch;USA;Economics (Business);Male;No
11866;Neil;Mullen;Great Britain;Economics (Business);Male;No
11867;Nelson;Fry;USA;Accounting;Male;No
11868;Nestor;Riddle;USA;Economics (Business);Male;No
11869;Neville;Levy;USA;Economics (Business);Male;No
11870;Newton;David;USA;Economics (Business);Male;No
11871;Nicholas;Duke;USA;Economics (Business);Male;No
11872;Nick;Odonnell;German;Spanish (see LAIS);Male;No
11873;Nickolas;Guy;Spanish;Economics (Business);Male;No
11874;Nicky;Michael;USA;Philosophy;Male;No
11875;Nicolas;Britt;Japanese;Italian Studies;Male;No
11876;Nigel;Frederick;USA;Rhetoric and Communication Studies;Male;No
11877;Noah;Daugherty;USA;Accounting;Male;No
11878;Noble;Berger;USA;Physics - Interdisciplinary;Male;No
11879;Noe;Dillard;USA;Religious Studies;Male;No
11880;Noel;Alston;USA;Political Science;Male;No
11881;Nolan;Jarvis;Great Britain;Combined major in WGSS;Male;No
11882;Norbert;Frye;USA;Accounting;Male;No
11883;Norberto;Riggs;USA;French and International Business;Male;No
11884;Norman;Chaney;USA;Philosophy;Male;No
11885;Normand;Odom;USA;Film Studies;Male;No
11886;Norris;Duffy;USA;Political Science;Male;No
